trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,surge_fare
7139,15-04-2025 08:48,15-04-2025 09:34,5,18.75,181,68,3,40.61,8.48
7140,25-04-2025 03:10,25-04-2025 03:22,1,2.43,132,263,3,7.44,6.41
7141,02-04-2025 20:48,02-04-2025 21:44,5,21.3,151,131,3,45.79,9.4
7142,05-04-2025 10:20,05-04-2025 11:03,3,16.53,155,208,3,36.1,0.91
7143,25-04-2025 04:18,25-04-2025 05:16,5,16.01,235,212,3,35.04,0.52
7144,30-04-2025 00:14,30-04-2025 00:40,2,9.12,248,51,3,21.04,6.76
7145,17-04-2025 02:28,17-04-2025 03:28,1,18.05,165,42,3,39.19,2.67
7146,20-04-2025 15:37,20-04-2025 15:52,2,1.31,205,247,3,5.16,6.79
7147,28-04-2025 18:48,28-04-2025 19:08,6,2.41,165,195,3,7.4,7.23
7148,30-04-2025 16:13,30-04-2025 16:47,3,22.15,213,244,3,47.52,3.04
7149,13-04-2025 09:44,13-04-2025 10:35,6,10,254,200,3,22.83,9.53
7150,16-04-2025 05:52,16-04-2025 06:01,2,10.74,157,121,3,24.33,7.75
7151,13-04-2025 07:16,13-04-2025 07:21,2,6.65,177,203,3,16.02,3.67
7152,13-04-2025 03:43,13-04-2025 04:35,2,13.65,75,106,3,30.24,4.12
7153,05-04-2025 11:20,05-04-2025 11:27,4,2.03,178,250,3,6.63,7.16
7154,12-04-2025 14:54,12-04-2025 15:42,3,9.36,133,79,3,21.52,3.04
7155,30-04-2025 18:43,30-04-2025 19:31,2,16.05,125,165,3,35.12,2.95
7156,27-04-2025 14:04,27-04-2025 14:35,2,14.24,127,119,3,31.44,6.25
7157,18-04-2025 19:14,18-04-2025 20:14,6,29.99,225,57,3,63.46,1.35
7158,21-04-2025 23:39,22-04-2025 00:17,6,11.97,17,188,3,26.83,9.93
7159,12-04-2025 00:06,12-04-2025 00:41,2,11.92,246,52,3,26.73,2.87
7160,27-04-2025 19:02,27-04-2025 20:02,1,15.36,137,72,3,33.72,3.83
7161,09-04-2025 20:54,09-04-2025 21:23,4,6.11,217,241,3,14.92,2.24
7162,24-04-2025 15:55,24-04-2025 16:04,6,26.35,196,100,3,56.06,6.43
7163,16-04-2025 08:32,16-04-2025 09:27,1,17.38,201,155,3,37.83,0.6
7164,09-04-2025 04:31,09-04-2025 05:02,4,6.17,207,59,3,15.04,9.28
7165,15-04-2025 06:10,15-04-2025 06:31,2,23.91,16,259,3,51.1,3.04
7166,25-04-2025 22:08,25-04-2025 22:58,3,1.51,13,201,3,5.57,9.27
7167,01-04-2025 11:33,01-04-2025 12:12,5,29.49,78,176,3,62.44,2.54
7168,01-04-2025 09:15,01-04-2025 09:27,5,26.02,214,98,3,55.39,5.14
7169,04-04-2025 02:13,04-04-2025 03:03,2,17.6,119,182,3,38.27,6.95
7170,01-04-2025 13:03,01-04-2025 13:57,6,3.78,181,35,3,10.18,6.13
7171,19-04-2025 17:11,19-04-2025 17:54,1,6.85,137,87,3,16.42,5.12
7172,05-04-2025 10:42,05-04-2025 11:28,3,8.74,179,158,3,20.26,7.89
7173,24-04-2025 21:43,24-04-2025 22:22,4,7.61,208,116,3,17.97,4.7
7174,05-04-2025 17:29,05-04-2025 18:19,2,15.18,54,8,3,33.35,3.33
7175,21-04-2025 07:05,21-04-2025 07:11,3,28.36,79,107,3,60.14,7.19
7176,16-04-2025 23:56,17-04-2025 00:29,3,13.6,118,107,3,30.14,9.37
7177,10-04-2025 23:39,11-04-2025 00:14,6,20.02,106,114,3,43.19,6.01
7178,13-04-2025 21:26,13-04-2025 22:23,4,20.81,105,10,3,44.8,2.8
7179,12-04-2025 11:08,12-04-2025 11:59,3,26.21,118,60,3,55.77,7.63
7180,09-04-2025 18:53,09-04-2025 19:01,6,1.5,229,102,3,5.55,7.62
7181,02-04-2025 13:10,02-04-2025 13:33,1,12.43,148,63,3,27.76,2.67
7182,02-04-2025 01:53,02-04-2025 02:49,6,23.65,150,175,3,50.57,3.85
7183,29-04-2025 04:32,29-04-2025 05:02,1,24.54,256,197,3,52.38,1.41
7184,05-04-2025 04:25,05-04-2025 05:23,1,27.86,82,222,3,59.13,0.8
7185,03-04-2025 14:07,03-04-2025 15:04,3,21.23,16,190,3,45.65,8.07
7186,28-04-2025 00:57,28-04-2025 01:48,6,7.73,193,128,3,18.21,3.73
7187,30-04-2025 21:11,30-04-2025 22:05,1,15.42,211,46,3,33.84,2.81
7188,10-04-2025 20:49,10-04-2025 20:56,4,1.45,74,69,3,5.45,2.56
7189,28-04-2025 06:41,28-04-2025 07:09,3,19.58,61,58,3,42.3,0.75
7190,30-04-2025 00:57,30-04-2025 01:27,6,16.85,24,216,3,36.75,9.85
7191,06-04-2025 13:01,06-04-2025 13:51,6,20.17,23,115,3,43.5,3.67
7192,06-04-2025 11:02,06-04-2025 11:39,5,27.94,258,10,3,59.29,1.64
7193,04-04-2025 22:21,04-04-2025 23:06,6,20.77,198,86,3,44.72,8.64
7194,28-04-2025 12:28,28-04-2025 13:14,3,9.95,53,147,3,22.72,7.23
7195,06-04-2025 21:53,06-04-2025 22:26,4,6.36,139,118,3,15.43,6.63
7196,18-04-2025 02:38,18-04-2025 03:10,6,25.71,201,135,3,54.76,2.97
7197,30-04-2025 20:57,30-04-2025 21:52,5,6.23,164,15,3,15.16,4.15
7198,30-04-2025 11:41,30-04-2025 11:53,3,5.27,92,206,3,13.21,8.41
7199,26-04-2025 18:17,26-04-2025 18:28,1,6.6,23,233,3,15.91,6.4
7200,09-04-2025 09:48,09-04-2025 10:02,2,15.51,88,66,3,34.02,3.46
7201,06-04-2025 01:04,06-04-2025 02:03,2,4.16,182,4,3,10.96,1.09
7202,09-04-2025 09:15,09-04-2025 09:36,1,28.17,21,3,3,59.76,9
7203,12-04-2025 12:42,12-04-2025 13:35,6,29,49,259,3,61.44,9.56
7204,14-04-2025 09:44,14-04-2025 10:41,2,29.23,190,203,3,61.91,7.19
7205,22-04-2025 06:02,22-04-2025 06:44,2,1.65,205,240,3,5.85,6.91
7206,04-04-2025 10:42,04-04-2025 11:35,1,28.41,44,93,3,60.24,5.38
7207,30-04-2025 01:43,30-04-2025 02:38,6,29.92,128,23,3,63.31,9.72
7208,21-04-2025 15:16,21-04-2025 15:28,6,28.3,189,87,3,60.02,6.94
7209,13-04-2025 13:53,13-04-2025 14:44,1,20.29,170,51,3,43.74,0.77
7210,20-04-2025 10:22,20-04-2025 10:37,6,21.19,201,43,3,45.57,0.92
7211,15-04-2025 17:14,15-04-2025 17:42,6,4.11,125,204,3,10.85,9.64
7212,12-04-2025 17:04,12-04-2025 17:35,3,26.29,16,58,3,55.94,9.43
7213,08-04-2025 08:54,08-04-2025 09:41,3,2.26,20,59,3,7.09,5.58
7214,04-04-2025 08:49,04-04-2025 09:15,1,9.87,19,168,3,22.56,2.14
7215,13-04-2025 14:52,13-04-2025 15:06,4,29.74,13,174,3,62.95,5.84
7216,03-04-2025 20:08,03-04-2025 20:28,2,12.96,17,207,3,28.84,7.64
7217,18-04-2025 10:07,18-04-2025 11:02,3,4.37,206,111,3,11.38,0.08
7218,18-04-2025 16:26,18-04-2025 17:01,2,29.09,30,23,3,61.63,8.23
7219,16-04-2025 03:20,16-04-2025 03:38,5,29.53,43,233,3,62.52,4.65
7220,03-04-2025 17:36,03-04-2025 17:57,1,6.02,93,172,3,14.74,4.63
7221,12-04-2025 18:03,12-04-2025 18:14,4,26.01,66,11,3,55.37,4.34
7222,13-04-2025 01:05,13-04-2025 01:31,5,12.02,119,60,3,26.93,6.92
7223,09-04-2025 02:20,09-04-2025 03:06,5,11.75,72,232,3,26.38,2.09
7224,21-04-2025 01:13,21-04-2025 02:02,6,8.25,162,235,3,19.27,6.07
7225,04-04-2025 03:48,04-04-2025 03:57,5,1.82,218,3,3,6.2,0.44
7226,23-04-2025 09:05,23-04-2025 09:39,1,8.41,254,144,3,19.59,8.11
7227,10-04-2025 03:11,10-04-2025 04:01,3,2.09,59,230,3,6.75,8.15
7228,28-04-2025 18:36,28-04-2025 19:12,1,27.77,32,9,3,58.94,3.12
7229,18-04-2025 20:51,18-04-2025 21:44,3,20.02,120,193,3,43.19,1.05
7230,09-04-2025 02:54,09-04-2025 03:14,5,26.66,2,127,3,56.69,7.48
7231,30-04-2025 09:02,30-04-2025 09:55,5,21.66,118,48,3,46.52,4.7
7232,23-04-2025 09:27,23-04-2025 09:48,4,4.37,37,107,3,11.38,9.25
7233,05-04-2025 22:26,05-04-2025 22:52,3,28.25,97,253,3,59.92,3.53
7234,07-04-2025 13:08,07-04-2025 13:31,5,27.05,257,27,3,57.48,8.42
7235,25-04-2025 14:30,25-04-2025 15:19,6,10.77,128,9,3,24.39,0.25
7236,20-04-2025 15:02,20-04-2025 15:35,2,3.79,156,220,3,10.2,7.73
7237,10-04-2025 22:32,10-04-2025 22:58,4,21.27,145,158,3,45.73,6.78
7238,28-04-2025 22:36,28-04-2025 23:31,1,21.99,57,14,3,47.2,5.26
7239,30-04-2025 06:41,30-04-2025 07:14,4,26.96,70,29,3,57.3,9.1
7240,05-04-2025 20:03,05-04-2025 20:52,2,2.05,44,26,3,6.67,9.42
7241,21-04-2025 02:19,21-04-2025 02:40,3,4.68,212,214,3,12.01,9.3
7242,12-04-2025 18:53,12-04-2025 19:34,1,18.15,175,143,3,39.39,5.98
7243,05-04-2025 16:49,05-04-2025 17:11,1,18.76,141,115,3,40.63,5.19
7244,02-04-2025 14:04,02-04-2025 14:47,3,1.49,76,218,3,5.53,2.69
7245,04-04-2025 07:38,04-04-2025 07:45,4,12.21,158,81,3,27.32,1.62
7246,04-04-2025 04:54,04-04-2025 05:47,5,17.73,85,201,3,38.54,5.57
7247,27-04-2025 00:03,27-04-2025 00:16,4,22.27,18,67,3,47.76,1.48
7248,12-04-2025 09:43,12-04-2025 09:57,2,9.83,42,249,3,22.48,1.72
7249,21-04-2025 07:01,21-04-2025 07:39,6,14.78,134,144,3,32.54,3.57
7250,01-04-2025 20:29,01-04-2025 20:52,5,24.51,102,141,3,52.32,1.87
7251,23-04-2025 15:37,23-04-2025 15:43,4,28.64,137,96,3,60.71,5.02
7252,07-04-2025 18:35,07-04-2025 18:54,6,7.29,222,118,3,17.32,6.64
7253,30-04-2025 17:06,30-04-2025 17:34,6,7.96,229,185,3,18.68,6.98
7254,30-04-2025 03:25,30-04-2025 04:06,3,28.22,119,245,3,59.86,5.33
7255,01-04-2025 00:56,01-04-2025 01:24,2,12.18,99,201,3,27.26,5.22
7256,02-04-2025 17:19,02-04-2025 18:09,2,21.69,159,110,3,46.59,4.75
7257,18-04-2025 18:30,18-04-2025 18:53,2,18.56,239,212,3,40.22,2.45
7258,13-04-2025 03:01,13-04-2025 03:25,5,8.92,189,259,3,20.63,6.54
7259,07-04-2025 21:35,07-04-2025 22:25,1,19.78,249,164,3,42.7,6.57
7260,16-04-2025 00:15,16-04-2025 00:30,5,19.84,26,97,3,42.83,2.56
7261,18-04-2025 19:26,18-04-2025 20:07,4,17.98,189,210,3,39.05,7.01
7262,27-04-2025 03:39,27-04-2025 04:24,6,3.44,140,36,3,9.49,8.58
7263,01-04-2025 04:02,01-04-2025 04:26,6,29.86,181,100,3,63.19,5.95
7264,24-04-2025 10:56,24-04-2025 11:31,1,12.31,21,21,3,27.52,1.18
7265,23-04-2025 07:57,23-04-2025 08:47,4,19.33,163,217,3,41.79,3.27
7266,22-04-2025 18:15,22-04-2025 18:48,1,26.63,71,104,3,56.63,0.93
7267,20-04-2025 20:17,20-04-2025 21:05,6,12.99,82,112,3,28.9,3.02
7268,19-04-2025 09:10,19-04-2025 09:33,5,23.33,155,219,3,49.92,2.12
7269,04-04-2025 04:34,04-04-2025 04:48,2,29.17,47,120,3,61.79,5.55
7270,25-04-2025 13:57,25-04-2025 14:49,6,11.09,194,249,3,25.04,4.24
7271,11-04-2025 06:41,11-04-2025 07:37,3,12.46,224,96,3,27.83,7.23
7272,01-04-2025 03:36,01-04-2025 04:25,2,27.21,237,188,3,57.81,3.63
7273,18-04-2025 11:53,18-04-2025 12:06,6,5.21,10,144,3,13.09,1.55
7274,22-04-2025 22:32,22-04-2025 22:46,5,1.34,152,28,3,5.22,2.36
7275,06-04-2025 12:23,06-04-2025 13:06,1,27.31,104,6,3,58.01,5.46
7276,26-04-2025 19:34,26-04-2025 19:57,2,24.74,124,262,3,52.79,4.5
7277,25-04-2025 08:41,25-04-2025 09:40,5,29.19,185,230,3,61.83,0.43
7278,17-04-2025 08:02,17-04-2025 08:31,4,2.22,41,122,3,7.01,2.1
7279,16-04-2025 04:12,16-04-2025 04:33,3,5.11,11,194,3,12.89,2.97
7280,14-04-2025 18:46,14-04-2025 19:31,2,3.61,218,105,3,9.84,7.25
7281,19-04-2025 05:34,19-04-2025 05:53,1,20.66,1,199,3,44.49,7.3
7282,03-04-2025 12:17,03-04-2025 12:23,4,18.38,171,62,3,39.86,6.98
7283,29-04-2025 18:36,29-04-2025 19:35,5,11.1,53,80,3,25.06,8.18
7284,30-04-2025 10:46,30-04-2025 11:04,3,2.19,125,175,3,6.95,8.74
7285,05-04-2025 03:01,05-04-2025 03:43,1,19.37,175,9,3,41.87,0.71
7286,17-04-2025 15:03,17-04-2025 15:27,5,17.32,199,180,3,37.7,4.93
7287,25-04-2025 07:57,25-04-2025 08:11,5,3.83,256,162,3,10.28,1.49
7288,16-04-2025 11:26,16-04-2025 12:08,2,27.31,172,206,3,58.01,3.54
7289,04-04-2025 15:52,04-04-2025 15:57,2,6.37,59,60,3,15.45,6.63
7290,21-04-2025 22:02,21-04-2025 22:23,1,22.43,106,186,3,48.09,6.02
7291,14-04-2025 04:42,14-04-2025 05:10,6,26.61,125,75,3,56.59,1.29
7292,30-04-2025 11:33,30-04-2025 12:24,6,17.59,16,94,3,38.25,7.57
7293,10-04-2025 05:51,10-04-2025 06:28,5,7.78,38,67,3,18.31,7.87
7294,09-04-2025 00:54,09-04-2025 01:46,2,9.62,243,2,3,22.05,1.39
7295,26-04-2025 05:38,26-04-2025 06:38,3,26.63,210,178,3,56.63,6.16
7296,02-04-2025 18:57,02-04-2025 19:35,3,9.3,168,142,3,21.4,9.45
7297,18-04-2025 11:36,18-04-2025 12:06,5,22.51,98,44,3,48.25,0.94
7298,09-04-2025 16:37,09-04-2025 17:12,2,29.71,134,174,3,62.89,1.65
7299,14-04-2025 14:26,14-04-2025 15:10,1,29.99,181,231,3,63.46,7.66
7300,18-04-2025 18:05,18-04-2025 18:20,1,16.24,222,236,3,35.51,3.37
7301,05-04-2025 20:37,05-04-2025 21:04,1,24.88,149,93,3,53.07,9.56
7302,29-04-2025 16:48,29-04-2025 17:34,3,29.71,244,44,3,62.89,6.24
7303,17-04-2025 08:24,17-04-2025 08:38,2,11.55,76,27,3,25.98,4.83
7304,23-04-2025 03:23,23-04-2025 04:05,2,7.95,262,39,3,18.66,3.38
7305,04-04-2025 20:41,04-04-2025 21:40,3,3.87,231,248,3,10.37,2.39
7306,29-04-2025 19:10,29-04-2025 19:47,1,4.66,191,50,3,11.97,6.5
7307,20-04-2025 22:23,20-04-2025 22:48,1,25.68,134,209,3,54.7,5.92
7308,09-04-2025 14:56,09-04-2025 15:34,5,17.87,252,124,3,38.82,3.58
7309,07-04-2025 08:51,07-04-2025 09:19,6,26.27,245,249,3,55.89,9.18
7310,02-04-2025 14:59,02-04-2025 15:28,4,23.79,4,151,3,50.85,7.62
7311,09-04-2025 18:54,09-04-2025 19:54,6,20.38,37,64,3,43.92,2.6
7312,02-04-2025 03:42,02-04-2025 04:18,2,18.47,71,241,3,40.04,9.43
7313,27-04-2025 23:39,28-04-2025 00:25,2,1.93,262,167,3,6.42,7.56
7314,11-04-2025 20:29,11-04-2025 20:44,2,26.23,237,240,3,55.81,8.97
7315,23-04-2025 06:22,23-04-2025 07:22,6,12.83,178,49,3,28.58,1.36
7316,18-04-2025 16:38,18-04-2025 17:16,4,17.01,96,187,3,37.07,0.33
7317,03-04-2025 20:48,03-04-2025 21:23,5,1.15,227,148,3,4.84,4.93
7318,25-04-2025 14:25,25-04-2025 14:41,6,28.11,11,189,3,59.63,4.48
7319,30-04-2025 06:46,30-04-2025 07:21,4,27.13,189,111,3,57.64,8.7
7320,15-04-2025 00:07,15-04-2025 00:36,1,16.53,209,237,3,36.1,1.72
7321,23-04-2025 17:47,23-04-2025 17:52,1,17.53,13,159,3,38.13,0.24
7322,25-04-2025 07:12,25-04-2025 07:59,2,21.3,162,60,3,45.79,5.29
7323,21-04-2025 10:45,21-04-2025 10:54,3,8.31,60,75,3,19.39,1.78
7324,01-04-2025 17:55,01-04-2025 18:21,2,7.05,5,228,3,16.83,0.5
7325,02-04-2025 16:27,02-04-2025 16:46,3,20.38,202,154,3,43.92,0.22
7326,16-04-2025 10:35,16-04-2025 10:59,4,3.58,12,241,3,9.78,1.42
7327,03-04-2025 13:13,03-04-2025 13:31,1,13.89,240,227,3,30.73,3.76
7328,16-04-2025 08:52,16-04-2025 09:11,6,15.04,225,169,3,33.07,8.84
7329,02-04-2025 22:45,02-04-2025 22:59,3,11.75,182,262,3,26.38,7.61
7330,19-04-2025 10:55,19-04-2025 11:17,4,5.97,178,9,3,14.63,5.3
7331,06-04-2025 09:05,06-04-2025 09:48,1,10.98,118,98,3,24.82,4.3
7332,10-04-2025 15:12,10-04-2025 16:06,6,10.46,76,12,3,23.76,4.56
7333,30-04-2025 18:10,30-04-2025 19:01,3,15.23,46,71,3,33.46,8.85
7334,24-04-2025 19:23,24-04-2025 20:18,2,20.4,227,135,3,43.96,7.25
7335,21-04-2025 20:39,21-04-2025 20:51,2,29.06,240,259,3,61.57,1.72
7336,25-04-2025 10:04,25-04-2025 10:50,2,4.75,141,5,3,12.15,9.4
7337,07-04-2025 18:41,07-04-2025 18:58,4,26.25,204,239,3,55.85,7.73
7338,27-04-2025 08:48,27-04-2025 09:15,2,8.88,150,99,3,20.55,0.34
7339,11-04-2025 14:28,11-04-2025 15:04,5,17.95,130,151,3,38.98,5.02
7340,04-04-2025 06:40,04-04-2025 07:14,1,16.63,137,258,3,36.3,6.53
7341,02-04-2025 16:16,02-04-2025 16:57,4,16.93,116,149,3,36.91,0.61
7342,07-04-2025 10:39,07-04-2025 11:24,6,21.84,161,142,3,46.89,3.53
7343,23-04-2025 06:00,23-04-2025 06:05,2,11.76,155,251,3,26.4,6.48
7344,30-04-2025 18:09,30-04-2025 19:07,1,9.91,173,234,3,22.64,8.16
7345,01-04-2025 20:49,01-04-2025 21:41,3,25.66,130,132,3,54.65,9.77
7346,22-04-2025 10:41,22-04-2025 11:40,2,6.99,79,47,3,16.71,1.22
7347,29-04-2025 03:25,29-04-2025 04:22,1,5.82,57,94,3,14.33,6.32
7348,03-04-2025 02:01,03-04-2025 02:56,5,0.96,57,249,3,4.45,8.93
7349,12-04-2025 01:04,12-04-2025 01:59,3,6.71,134,20,3,16.14,7.17
7350,30-04-2025 12:38,30-04-2025 13:16,5,15.8,14,180,3,34.61,6.32
7351,06-04-2025 22:34,06-04-2025 22:53,6,16.39,147,136,3,35.81,2.14
7352,01-04-2025 15:41,01-04-2025 16:33,1,8.01,127,237,3,18.78,8.15
7353,08-04-2025 20:08,08-04-2025 20:25,5,2.63,260,190,3,7.85,5.62
7354,29-04-2025 19:02,29-04-2025 19:30,6,22.47,218,212,3,48.17,1.11
7355,03-04-2025 06:34,03-04-2025 07:21,1,22.86,233,64,3,48.96,9.36
7356,14-04-2025 23:41,14-04-2025 23:48,1,29.94,168,164,3,63.35,9.88
7357,05-04-2025 10:16,05-04-2025 10:46,5,27.05,143,38,3,57.48,5.38
7358,21-04-2025 18:16,21-04-2025 19:01,1,27.82,260,215,3,59.05,7.76
7359,28-04-2025 19:37,28-04-2025 19:48,2,24.05,218,19,3,51.38,5.83
7360,08-04-2025 18:26,08-04-2025 18:52,1,18.66,146,254,3,40.43,4.22
7361,27-04-2025 21:34,27-04-2025 22:11,4,4.29,99,74,3,11.22,4.09
7362,03-04-2025 21:51,03-04-2025 22:00,6,18.86,182,141,3,40.83,9.64
7363,05-04-2025 20:08,05-04-2025 20:30,1,2.15,169,17,3,6.87,3.69
7364,06-04-2025 04:42,06-04-2025 05:22,4,26.62,233,95,3,56.61,4.9
7365,23-04-2025 15:00,23-04-2025 15:39,1,14.71,93,234,3,32.4,2.48
7366,28-04-2025 01:52,28-04-2025 02:51,1,21.08,117,88,3,45.35,2.53
7367,29-04-2025 00:25,29-04-2025 01:17,5,2.04,4,51,3,6.65,3.56
7368,11-04-2025 00:55,11-04-2025 01:34,2,16.26,85,245,3,35.55,9.25
7369,03-04-2025 20:55,03-04-2025 21:55,6,9.39,167,113,3,21.59,3.97
7370,10-04-2025 05:20,10-04-2025 05:30,2,8.91,7,8,3,20.61,5.52
7371,20-04-2025 09:32,20-04-2025 10:28,3,11.99,232,37,3,26.87,5.46
7372,16-04-2025 08:28,16-04-2025 08:36,5,0.52,251,47,3,3.56,5.83
7373,19-04-2025 07:06,19-04-2025 07:39,5,14.27,85,100,3,31.5,8.2
7374,15-04-2025 18:09,15-04-2025 18:50,2,14.85,193,173,3,32.68,9.01
7375,06-04-2025 11:56,06-04-2025 12:34,5,25.96,123,241,3,55.26,2.09
7376,27-04-2025 05:06,27-04-2025 05:26,2,13.73,89,191,3,30.41,8.6
7377,25-04-2025 20:15,25-04-2025 20:35,5,11.22,95,234,3,25.31,5.48
7378,07-04-2025 06:00,07-04-2025 06:21,1,29.85,45,235,3,63.17,9.24
7379,15-04-2025 15:15,15-04-2025 16:11,2,17.35,253,126,3,37.76,9.16
7380,10-04-2025 16:54,10-04-2025 17:46,2,14.44,51,178,3,31.85,3.89
7381,03-04-2025 01:47,03-04-2025 02:03,4,15.13,65,173,3,33.25,6.52
7382,27-04-2025 23:48,28-04-2025 00:37,5,24.37,54,120,3,52.03,8.71
7383,08-04-2025 21:27,08-04-2025 22:13,5,10.55,222,30,3,23.94,3.85
7384,16-04-2025 06:27,16-04-2025 07:26,2,11.98,72,48,3,26.85,0.44
7385,03-04-2025 21:03,03-04-2025 21:23,1,22.8,168,179,3,48.84,3.6
7386,06-04-2025 11:53,06-04-2025 12:12,1,2.65,186,94,3,7.89,3.65
7387,13-04-2025 11:09,13-04-2025 11:58,6,26.02,143,55,3,55.39,8.07
7388,07-04-2025 10:16,07-04-2025 11:06,1,13.19,19,236,3,29.31,3.1
7389,19-04-2025 21:27,19-04-2025 22:01,5,17.65,10,74,3,38.37,8.94
7390,08-04-2025 15:33,08-04-2025 15:49,4,22.85,171,122,3,48.94,5.49
7391,17-04-2025 20:03,17-04-2025 20:10,2,8.35,16,57,3,19.47,5.86
7392,26-04-2025 04:28,26-04-2025 05:11,3,26.76,80,139,3,56.89,8.07
7393,08-04-2025 12:13,08-04-2025 12:35,4,29.39,190,199,3,62.24,1.35
7394,20-04-2025 23:08,20-04-2025 23:48,3,15.08,148,209,3,33.15,0.18
7395,12-04-2025 02:07,12-04-2025 02:29,4,28.14,163,138,3,59.7,0.57
7396,27-04-2025 11:41,27-04-2025 11:51,1,0.53,138,134,3,3.58,0.31
7397,02-04-2025 20:27,02-04-2025 21:19,5,26.88,30,16,3,57.13,7
7398,07-04-2025 01:40,07-04-2025 01:57,3,9.68,168,103,3,22.17,2.45
7399,05-04-2025 13:11,05-04-2025 14:02,4,9.69,91,243,3,22.2,8.57
7400,29-04-2025 18:31,29-04-2025 19:29,5,7.23,91,90,3,17.2,8.83
7401,28-04-2025 20:56,28-04-2025 21:05,3,9.85,211,4,3,22.52,3.56
7402,18-04-2025 02:50,18-04-2025 03:03,2,6.8,174,62,3,16.32,1.95
7403,08-04-2025 04:18,08-04-2025 04:56,4,27.22,134,212,3,57.83,4.99
7404,01-04-2025 17:04,01-04-2025 17:28,2,27.02,24,248,3,57.42,8.16
7405,23-04-2025 03:53,23-04-2025 04:01,1,3.52,201,192,3,9.65,6.85
7406,04-04-2025 16:10,04-04-2025 16:28,2,4.71,219,56,3,12.07,0.26
7407,01-04-2025 06:56,01-04-2025 07:15,2,25.93,7,31,3,55.2,0.07
7408,01-04-2025 07:53,01-04-2025 08:13,6,12.27,6,1,3,27.44,1.14
7409,09-04-2025 03:58,09-04-2025 04:40,4,5.49,118,198,3,13.66,3.37
7410,05-04-2025 01:21,05-04-2025 02:14,1,15.56,161,45,3,34.13,5.37
7411,30-04-2025 15:53,30-04-2025 16:35,2,12.79,85,47,3,28.5,8.18
7412,28-04-2025 00:30,28-04-2025 01:05,5,6.97,248,222,3,16.67,1.43
7413,13-04-2025 21:54,13-04-2025 22:28,3,21.76,166,81,3,46.73,1.52
7414,19-04-2025 22:37,19-04-2025 22:48,2,19.12,145,189,3,41.36,8.64
7415,22-04-2025 15:55,22-04-2025 16:34,1,3.44,31,39,3,9.49,9.24
7416,06-04-2025 18:36,06-04-2025 19:31,2,27.8,220,83,3,59,5.51
7417,10-04-2025 09:10,10-04-2025 09:18,3,16.97,133,176,3,36.99,7.85
7418,07-04-2025 12:17,07-04-2025 12:42,1,7.88,64,9,3,18.52,3.43
7419,30-04-2025 02:51,30-04-2025 03:46,4,6.59,76,258,3,15.89,9.46
7420,13-04-2025 07:56,13-04-2025 08:41,1,4.51,131,261,3,11.67,9.05
7421,24-04-2025 19:21,24-04-2025 19:30,4,13.03,38,180,3,28.98,8.5
7422,21-04-2025 11:58,21-04-2025 12:15,1,4.5,54,154,3,11.65,0.13
7423,19-04-2025 18:02,19-04-2025 18:37,3,12.77,130,15,3,28.46,5.23
7424,11-04-2025 21:19,11-04-2025 21:31,3,4.89,218,67,3,12.44,0.27
7425,08-04-2025 22:39,08-04-2025 23:12,1,19.88,2,187,3,42.91,6.77
7426,28-04-2025 18:52,28-04-2025 19:02,2,23.66,246,63,3,50.59,1.83
7427,02-04-2025 17:05,02-04-2025 17:40,3,16.71,140,41,3,36.46,6.39
7428,28-04-2025 03:17,28-04-2025 03:34,4,20.56,258,28,3,44.29,0.98
7429,09-04-2025 04:36,09-04-2025 04:47,4,28.18,105,221,3,59.78,7.57
7430,23-04-2025 18:00,23-04-2025 18:39,5,19.33,185,217,3,41.79,7.26
7431,28-04-2025 20:31,28-04-2025 21:13,6,11.24,244,222,3,25.35,0.05
7432,05-04-2025 00:08,05-04-2025 00:26,6,13.76,164,61,3,30.47,7.92
7433,29-04-2025 13:03,29-04-2025 13:46,6,25.89,132,103,3,55.12,1.64
7434,14-04-2025 16:59,14-04-2025 17:35,4,4.36,203,185,3,11.36,1.09
7435,16-04-2025 19:56,16-04-2025 20:20,5,10.11,210,147,3,23.05,5
7436,20-04-2025 01:25,20-04-2025 02:06,6,17.53,101,75,3,38.13,5.9
7437,01-04-2025 04:59,01-04-2025 05:04,6,20.45,49,1,3,44.07,1.03
7438,26-04-2025 09:10,26-04-2025 09:52,1,23.02,239,162,3,49.29,3.05
7439,11-04-2025 17:22,11-04-2025 17:54,1,9.89,215,17,3,22.6,4.08
7440,09-04-2025 17:36,09-04-2025 18:36,1,4.8,77,243,3,12.26,9.44
7441,06-04-2025 08:20,06-04-2025 08:32,2,28.67,151,19,3,60.77,2.51
7442,25-04-2025 03:07,25-04-2025 03:58,6,2.75,157,59,3,8.09,2.6
7443,05-04-2025 08:30,05-04-2025 09:03,2,3.33,198,201,3,9.27,6.59
7444,29-04-2025 04:01,29-04-2025 04:55,5,15.1,24,115,3,33.19,7.27
7445,17-04-2025 11:17,17-04-2025 12:03,4,24.67,9,203,3,52.64,0.11
7446,25-04-2025 13:31,25-04-2025 13:48,6,23.35,132,31,3,49.96,1.34
7447,24-04-2025 02:22,24-04-2025 03:04,4,28.16,77,194,3,59.74,3.58
7448,10-04-2025 23:30,11-04-2025 00:26,1,4.68,226,106,3,12.01,6.32
